,Data,Residuo,Quantidade,Tecnologia,Unnamed: 4,Unnamed: 5,ano,mes
4035,2024-02-08,180111(*),0.28,Aterro,,,2024,2
4036,2024-02-08,180401(*),0.04,Aterro,,,2024,2
4037,2024-02-08,180111(*),0.2,Aterro,,,2024,2
4038,2024-02-08,180205(*),0.0,Incineração,,,2024,2
4039,2024-02-08,GrupoE,0.05,Incineração,,,2024,2
4040,2024-02-08,150110(*),0.01,Aterro,,,2024,2
4041,2024-02-08,180401(*),0.01,Aterro,,,2024,2
4042,2024-02-08,180111(*),0.07,Aterro,,,2024,2
4043,2024-02-09,180401(*),0.02,Aterro,,,2024,2
4044,2024-02-09,180111(*),0.21,Aterro,,,2024,2
4045,2024-02-09,160303(*),0.01,Aterro,,,2024,2
4046,2024-02-09,180401(*),0.02,Aterro,,,2024,2
4047,2024-02-09,180111(*),0.12,Aterro,,,2024,2
4048,2024-02-14,180401(*),0.03,Aterro,,,2024,2
4049,2024-02-14,180111(*),0.34,Aterro,,,2024,2
4050,2024-02-14,160303(*),0.0,Aterro,,,2024,2
4051,2024-02-14,180401(*),0.02,Aterro,,,2024,2
4052,2024-02-14,180111(*),0.2,Aterro,,,2024,2
4053,2024-02-15,180401(*),0.01,Aterro,,,2024,2
4054,2024-02-15,180111(*),0.28,Aterro,,,2024,2
4055,2024-02-15,180401(*),0.02,Aterro,,,2024,2
4056,2024-02-15,180111(*),0.27,Aterro,,,2024,2
4057,2024-02-16,150110(*),0.0,Aterro,,,2024,2
4058,2024-02-16,180401(*),0.03,Aterro,,,2024,2
4059,2024-02-16,180111(*),0.1,Aterro,,,2024,2
4060,2024-02-19,160303(*),0.0,Aterro,,,2024,2
4061,2024-02-19,180401(*),0.02,Aterro,,,2024,2
4062,2024-02-19,180111(*),0.35,Aterro,,,2024,2
4063,2024-02-20,180401(*),0.02,Aterro,,,2024,2
4064,2024-02-20,180111(*),0.3,Aterro,,,2024,2
4065,2024-02-20,160303(*),0.0,Aterro,,,2024,2
4066,2024-02-20,180201(*),0.0,Aterro,,,2024,2
4067,2024-02-20,180401(*),0.02,Aterro,,,2024,2
4068,2024-02-20,180111(*),0.32,Aterro,,,2024,2
4069,2024-02-21,180401(*),0.02,Aterro,,,2024,2
4070,2024-02-21,180111(*),0.28,Aterro,,,2024,2
4071,2024-02-21,180401(*),0.05,Aterro,,,2024,2
4072,2024-02-21,180111(*),0.18,Aterro,,,2024,2
4073,2024-02-21,180205(*),0.0,Incineração,,,2024,2
4074,2024-02-21,GrupoE,0.02,Incineração,,,2024,2
4075,2024-02-21,180401(*),0.02,Aterro,,,2024,2
4076,2024-02-21,180111(*),0.09,Aterro,,,2024,2
4077,2024-02-23,180401(*),0.02,Aterro,,,2024,2
4078,2024-02-23,180111(*),0.29,Aterro,,,2024,2
4079,2024-02-23,160303(*),0.01,Aterro,,,2024,2
4080,2024-02-23,180401(*),0.01,Aterro,,,2024,2
4081,2024-02-23,180111(*),0.27,Aterro,,,2024,2
4082,2024-02-26,180401(*),0.02,Aterro,,,2024,2
4083,2024-02-26,180111(*),0.41,Aterro,,,2024,2
4084,2024-02-27,180201(*),0.0,Aterro,,,2024,2
4085,2024-02-27,180401(*),0.02,Aterro,,,2024,2
4086,2024-02-27,180111(*),0.33,Aterro,,,2024,2
4087,2024-02-27,180111(*),0.24,Aterro,,,2024,2
4088,2024-02-27,180401(*),0.02,Aterro,,,2024,2
4089,2024-02-27,180111(*),0.28,Aterro,,,2024,2
4090,2024-02-27,180401(*),0.03,Aterro,,,2024,2
4091,2024-02-27,180111(*),0.15,Aterro,,,2024,2
4092,2024-02-28,180401(*),0.01,Aterro,,,2024,2
4093,2024-02-28,180111(*),0.36,Aterro,,,2024,2
4094,2024-03-01,180201(*),0.0,Aterro,,,2024,3
4095,2024-03-01,180401(*),0.01,Aterro,,,2024,3
4096,2024-03-01,180111(*),0.26,Aterro,,,2024,3
4097,2024-03-04,180401(*),0.03,Aterro,,,2024,3
4098,2024-03-04,180111(*),0.3,Aterro,,,2024,3
4099,2024-03-06,180401(*),0.03,Aterro,,,2024,3
4100,2024-03-06,180111(*),0.32,Aterro,,,2024,3
4101,2024-03-06,180111(*),0.27,Aterro,,,2024,3
4102,2024-03-06,180111(*),0.35,Aterro,,,2024,3
4103,2024-03-07,180401(*),0.02,Aterro,,,2024,3
4104,2024-03-07,180111(*),0.07,Aterro,,,2024,3
4105,2024-03-08,180401(*),0.02,Aterro,,,2024,3
4106,2024-03-08,180111(*),0.42,Aterro,,,2024,3
4107,2024-03-11,150110(*),0.01,Aterro,,,2024,3
4108,2024-03-11,180401(*),0.02,Aterro,,,2024,3
4109,2024-03-11,180111(*),0.26,Aterro,,,2024,3
4110,2024-03-12,180111(*),0.37,Aterro,,,2024,3
4111,2024-03-12,180401(*),0.01,Aterro,,,2024,3
4112,2024-03-13,180401(*),0.02,Aterro,,,2024,3
4113,2024-03-13,180111(*),0.31,Aterro,,,2024,3
4114,2024-03-14,180401(*),0.02,Aterro,,,2024,3
4115,2024-03-14,180111(*),0.3,Aterro,,,2024,3
4116,2024-03-14,180111(*),0.19,Aterro,,,2024,3
4117,2024-03-14,180401(*),0.02,Aterro,,,2024,3
4118,2024-03-14,180111(*),0.14,Aterro,,,2024,3
4119,2024-03-15,180111(*),0.32,Aterro,,,2024,3
4120,2024-03-15,180401(*),0.02,Aterro,,,2024,3
4121,2024-03-18,180401(*),0.02,Aterro,,,2024,3
4122,2024-03-18,180111(*),0.32,Aterro,,,2024,3
4123,2024-03-19,180111(*),0.33,Aterro,,,2024,3
4124,2024-03-19,180401(*),0.02,Aterro,,,2024,3
4125,2024-03-19,180401(*),0.03,Aterro,,,2024,3
4126,2024-03-19,180111(*),0.36,Aterro,,,2024,3
4127,2024-03-20,180401(*),0.03,Aterro,,,2024,3
4128,2024-03-20,180111(*),0.27,Aterro,,,2024,3
4129,2024-03-20,180401(*),0.02,Aterro,,,2024,3
4130,2024-03-20,180111(*),0.26,Aterro,,,2024,3
4131,2024-03-20,180401(*),0.02,Aterro,,,2024,3
4132,2024-03-22,180401(*),0.02,Aterro,,,2024,3
4133,2024-03-22,180111(*),0.37,Aterro,,,2024,3
4134,2024-03-25,180401(*),0.01,Aterro,,,2024,3
4135,2024-03-25,180111(*),0.19,Aterro,,,2024,3
4136,2024-03-25,180111(*),0.38,Aterro,,,2024,3
4137,2024-03-25,180401(*),0.02,Aterro,,,2024,3
4138,2024-03-26,180201(*),0.0,Aterro,,,2024,3
4139,2024-03-26,180401(*),0.02,Aterro,,,2024,3
4140,2024-03-26,180111(*),0.32,Aterro,,,2024,3
4141,2024-03-26,180401(*),0.02,Aterro,,,2024,3
4142,2024-03-26,180111(*),0.23,Aterro,,,2024,3
4143,2024-03-26,180111(*),0.13,Aterro,,,2024,3
4144,2024-03-28,180401(*),0.02,Aterro,,,2024,3
4145,2024-03-28,180111(*),0.09,Aterro,,,2024,3
4146,2024-04-01,180401(*),0.03,Aterro,,,2024,4
4147,2024-04-01,180111(*),0.28,Aterro,,,2024,4
4148,2024-04-01,180205(*),0.0,Incineração,,,2024,4
4149,2024-04-01,GrupoE,0.0,Incineração,,,2024,4
4150,2024-04-01,180401(*),0.04,Aterro,,,2024,4
4151,2024-04-01,180111(*),0.34,Aterro,,,2024,4
4152,2024-04-02,180401(*),0.01,Aterro,,,2024,4
4153,2024-04-02,180111(*),0.34,Aterro,,,2024,4
4154,2024-04-03,180401(*),0.02,Aterro,,,2024,4
4155,2024-04-03,180111(*),0.33,Aterro,,,2024,4
4156,2024-04-04,180111(*),0.33,Aterro,,,2024,4
4157,2024-04-04,180401(*),0.02,Aterro,,,2024,4
4158,2024-04-04,180111(*),0.32,Aterro,,,2024,4
4159,2024-04-05,180401(*),0.01,Aterro,,,2024,4
4160,2024-04-05,180111(*),0.1,Aterro,,,2024,4
4161,2024-04-08,180401(*),0.03,Aterro,,,2024,4
4162,2024-04-08,180111(*),0.43,Aterro,,,2024,4
4163,2024-04-08,180106(*),0.0,Aterro,,,2024,4
4164,2024-04-08,180401(*),0.02,Aterro,,,2024,4
4165,2024-04-08,180111(*),0.3,Aterro,,,2024,4
4166,2024-04-09,180401(*),0.02,Aterro,,,2024,4
4167,2024-04-09,180111(*),0.41,Aterro,,,2024,4
4168,2024-04-10,180401(*),0.02,Aterro,,,2024,4
4169,2024-04-10,180111(*),0.28,Aterro,,,2024,4
4170,2024-04-11,180401(*),0.03,Aterro,,,2024,4
4171,2024-04-11,180111(*),0.29,Aterro,,,2024,4
4172,2024-04-11,180401(*),0.02,Aterro,,,2024,4
4173,2024-04-11,180111(*),0.21,Aterro,,,2024,4
4174,2024-04-11,180401(*),0.02,Aterro,,,2024,4
4175,2024-04-11,180111(*),0.1,Aterro,,,2024,4
4176,2024-04-12,180401(*),0.03,Aterro,,,2024,4
4177,2024-04-12,180111(*),0.34,Aterro,,,2024,4
4178,2024-04-15,180401(*),0.02,Aterro,,,2024,4
4179,2024-04-15,180111(*),0.28,Aterro,,,2024,4
4180,2024-04-16,180401(*),0.02,Aterro,,,2024,4
4181,2024-04-16,180111(*),0.34,Aterro,,,2024,4
4182,2024-04-16,180111(*),0.3,Aterro,,,2024,4
4183,2024-04-17,180401(*),0.02,Aterro,,,2024,4
4184,2024-04-17,180401(*),0.02,Aterro,,,2024,4
4185,2024-04-17,180111(*),0.27,Aterro,,,2024,4
4186,2024-04-17,180401(*),0.08,Aterro,,,2024,4
4187,2024-04-17,180111(*),0.18,Aterro,,,2024,4
4188,2024-04-18,180401(*),0.01,Aterro,,,2024,4
4189,2024-04-18,180111(*),0.08,Aterro,,,2024,4
4190,2024-04-19,180401(*),0.02,Aterro,,,2024,4
4191,2024-04-19,180111(*),0.39,Aterro,,,2024,4
4192,2024-04-22,180201(*),0.01,Aterro,,,2024,4
4193,2024-04-22,180205(*),0.0,Incineração,,,2024,4
4194,2024-04-22,GrupoE,0.0,Incineração,,,2024,4
4195,2024-04-22,150110(*),0.03,Aterro,,,2024,4
4196,2024-04-22,180401(*),0.02,Aterro,,,2024,4
4197,2024-04-22,180111(*),0.19,Aterro,,,2024,4
4198,2024-04-24,180401(*),0.02,Aterro,,,2024,4
4199,2024-04-24,180111(*),0.37,Aterro,,,2024,4
4200,2024-04-25,180401(*),0.01,Aterro,,,2024,4
4201,2024-04-25,180111(*),0.25,Aterro,,,2024,4
4202,2024-04-25,180401(*),0.04,Aterro,,,2024,4
4203,2024-04-25,180111(*),0.35,Aterro,,,2024,4
4204,2024-04-25,180111(*),0.22,Aterro,,,2024,4
4205,2024-04-26,180401(*),0.01,Aterro,,,2024,4
4206,2024-04-26,180111(*),0.14,Aterro,,,2024,4
4207,2024-04-26,180111(*),0.29,Aterro,,,2024,4
4208,2024-04-26,180401(*),0.02,Aterro,,,2024,4
4209,2024-04-29,180201(*),0.0,Aterro,,,2024,4
4210,2024-04-29,180401(*),0.05,Aterro,,,2024,4
4211,2024-04-29,180111(*),0.36,Aterro,,,2024,4
4212,2024-04-30,180111(*),0.2,Aterro,,,2024,4
4213,2024-04-30,180401(*),0.01,Aterro,,,2024,4
4214,2024-04-30,150110(*),0.01,Aterro,,,2024,4
4215,2024-04-30,180401(*),0.03,Aterro,,,2024,4
4216,2024-04-30,180111(*),0.28,Aterro,,,2024,4
4217,2024-05-02,180111(*),0.28,Aterro,,,2024,5
4218,2024-05-02,180401(*),0.02,Aterro,,,2024,5
4219,2024-05-02,180111(*),0.3,Aterro,,,2024,5
4220,2024-05-02,150110(*),0.0,Aterro,,,2024,5
4221,2024-05-02,180401(*),0.02,Aterro,,,2024,5
4222,2024-05-02,180111(*),0.07,Aterro,,,2024,5
4223,2024-05-03,180401(*),0.02,Aterro,,,2024,5
4224,2024-05-03,180111(*),0.23,Aterro,,,2024,5
4225,2024-05-06,180401(*),0.04,Aterro,,,2024,5
4226,2024-05-06,180111(*),0.38,Aterro,,,2024,5
4227,2024-05-07,180401(*),0.02,Aterro,,,2024,5
4228,2024-05-07,180111(*),0.4,Aterro,,,2024,5
4229,2024-05-08,180401(*),0.02,Aterro,,,2024,5
4230,2024-05-08,180111(*),0.29,Aterro,,,2024,5
4231,2024-05-08,180401(*),0.01,Aterro,,,2024,5
4232,2024-05-08,180111(*),0.45,Aterro,,,2024,5
4233,2024-05-09,180111(*),0.2,Aterro,,,2024,5
4234,2024-05-10,180201(*),0.0,Incineração,,,2024,5
4235,2024-05-10,GrupoB,0.0,Incineração,,,2024,5
4236,2024-05-10,180401(*),0.03,Aterro,,,2024,5
4237,2024-05-10,180111(*),0.15,Aterro,,,2024,5
4238,2024-05-13,180401(*),0.01,Aterro,,,2024,5
4239,2024-05-13,180111(*),0.31,Aterro,,,2024,5
4240,2024-05-13,180401(*),0.03,Aterro,,,2024,5
4241,2024-05-13,180111(*),0.37,Aterro,,,2024,5
4242,2024-05-14,180401(*),0.03,Aterro,,,2024,5
4243,2024-05-14,180111(*),0.27,Aterro,,,2024,5
4244,2024-05-15,180201(*),0.01,Aterro,,,2024,5
4245,2024-05-15,180401(*),0.02,Aterro,,,2024,5
4246,2024-05-15,180111(*),0.35,Aterro,,,2024,5
4247,2024-05-15,180111(*),0.32,Aterro,,,2024,5
4248,2024-05-16,180401(*),0.04,Aterro,,,2024,5
4249,2024-05-16,180111(*),0.19,Aterro,,,2024,5
4250,2024-05-16,180201(*),0.0,Aterro,,,2024,5
4251,2024-05-16,180401(*),0.02,Aterro,,,2024,5
4252,2024-05-16,180111(*),0.06,Aterro,,,2024,5
4253,2024-05-16,180401(*),0.03,Aterro,,,2024,5
4254,2024-05-16,180111(*),0.39,Aterro,,,2024,5
4255,2024-05-17,180401(*),0.01,Aterro,,,2024,5
4256,2024-05-17,180111(*),0.26,Aterro,,,2024,5
4257,2024-05-20,180401(*),0.03,Aterro,,,2024,5
4258,2024-05-20,180111(*),0.44,Aterro,,,2024,5
4259,2024-05-20,180401(*),0.02,Aterro,,,2024,5
4260,2024-05-20,180111(*),0.28,Aterro,,,2024,5
4261,2024-05-21,180111(*),0.35,Aterro,,,2024,5
4262,2024-05-21,180111(*),0.25,Aterro,,,2024,5
4263,2024-05-22,180201(*),0.0,Aterro,,,2024,5
4264,2024-05-22,180205(*),0.0,Incineração,,,2024,5
4265,2024-05-22,GrupoE,0.01,Incineração,,,2024,5
4266,2024-05-22,180401(*),0.01,Aterro,,,2024,5
4267,2024-05-22,180111(*),0.13,Aterro,,,2024,5
4268,2024-05-24,180401(*),0.01,Aterro,,,2024,5
4269,2024-05-24,180111(*),0.3,Aterro,,,2024,5
4270,2024-05-27,180401(*),0.03,Aterro,,,2024,5
4271,2024-05-27,180111(*),0.36,Aterro,,,2024,5
4272,2024-05-28,180401(*),0.02,Aterro,,,2024,5
4273,2024-05-28,180111(*),0.33,Aterro,,,2024,5
4274,2024-05-28,180401(*),0.02,Aterro,,,2024,5
4275,2024-05-28,180111(*),0.22,Aterro,,,2024,5
4276,2024-05-28,180111(*),0.3,Aterro,,,2024,5
4277,2024-05-29,180401(*),0.03,Aterro,,,2024,5
4278,2024-05-29,180111(*),0.25,Aterro,,,2024,5
4279,2024-05-29,180401(*),0.02,Aterro,,,2024,5
4280,2024-05-29,180111(*),0.07,Aterro,,,2024,5
4281,2024-05-31,180401(*),0.02,Aterro,,,2024,5
4282,2024-05-31,180111(*),0.37,Aterro,,,2024,5
4283,2024-05-31,180106(*),0.01,Aterro,,,2024,5
4284,2024-05-31,180201(*),0.0,Aterro,,,2024,5
4285,2024-05-31,180401(*),0.02,Aterro,,,2024,5
4286,2024-05-31,180111(*),0.21,Aterro,,,2024,5
4287,2024-05-31,180401(*),0.02,Aterro,,,2024,5
4288,2024-05-31,180111(*),0.35,Aterro,,,2024,5
4289,2024-06-03,180401(*),0.02,Aterro,,,2024,6
4290,2024-06-03,180111(*),0.18,Aterro,,,2024,6
4291,2024-06-05,180111(*),0.38,Aterro,,,2024,6
4292,2024-06-06,180111(*),0.22,Aterro,,,2024,6
4293,2024-06-06,180201(*),0.0,Aterro,,,2024,6
4294,2024-06-06,180401(*),0.01,Aterro,,,2024,6
4295,2024-06-06,180111(*),0.13,Aterro,,,2024,6
4296,2024-06-07,180401(*),0.01,Aterro,,,2024,6
4297,2024-06-07,180111(*),0.29,Aterro,,,2024,6
4298,2024-06-10,180201(*),0.0,Aterro,,,2024,6
4299,2024-06-10,180401(*),0.02,Aterro,,,2024,6
4300,2024-06-10,180111(*),0.29,Aterro,,,2024,6
4301,2024-06-11,180401(*),0.02,Aterro,,,2024,6
4302,2024-06-11,180111(*),0.26,Aterro,,,2024,6
4303,2024-06-11,180401(*),0.02,Aterro,,,2024,6
4304,2024-06-11,180111(*),0.36,Aterro,,,2024,6
4305,2024-06-12,180401(*),0.02,Aterro,,,2024,6
4306,2024-06-12,180111(*),0.32,Aterro,,,2024,6
4307,2024-06-12,180111(*),0.23,Aterro,,,2024,6
4308,2024-06-12,180401(*),0.02,Aterro,,,2024,6
4309,2024-06-12,180111(*),0.04,Aterro,,,2024,6
4310,2024-06-17,180401(*),0.03,Aterro,,,2024,6
4311,2024-06-17,180111(*),0.28,Aterro,,,2024,6
4312,2024-06-17,180401(*),0.02,Aterro,,,2024,6
4313,2024-06-17,180111(*),0.26,Aterro,,,2024,6
4314,2024-06-18,180401(*),0.02,Aterro,,,2024,6
4315,2024-06-18,180111(*),0.3,Aterro,,,2024,6
4316,2024-06-20,180201(*),0.0,Aterro,,,2024,6
4317,2024-06-20,180401(*),0.03,Aterro,,,2024,6
4318,2024-06-20,180111(*),0.24,Aterro,,,2024,6
4319,2024-06-20,180401(*),0.03,Aterro,,,2024,6
4320,2024-06-20,180111(*),0.37,Aterro,,,2024,6
4321,2024-06-20,180111(*),0.13,Aterro,,,2024,6
4322,2024-06-20,180401(*),0.0,Aterro,,,2024,6
4323,2024-06-20,180111(*),0.1,Aterro,,,2024,6
4324,2024-06-21,180401(*),0.02,Aterro,,,2024,6
4325,2024-06-21,180111(*),0.28,Aterro,,,2024,6
4326,2024-06-24,180401(*),0.02,Aterro,,,2024,6
4327,2024-06-24,180111(*),0.31,Aterro,,,2024,6
4328,2024-06-25,180401(*),0.01,Aterro,,,2024,6
4329,2024-06-25,180111(*),0.26,Aterro,,,2024,6
4330,2024-06-26,180401(*),0.01,Aterro,,,2024,6
4331,2024-06-26,180111(*),0.3,Aterro,,,2024,6
4332,2024-06-26,180111(*),0.27,Aterro,,,2024,6
4333,2024-06-26,180111(*),0.24,Aterro,,,2024,6
4334,2024-06-27,180111(*),0.14,Aterro,,,2024,6
4335,2024-07-01,180401(*),0.02,Aterro,,,2024,7
4336,2024-07-01,180111(*),0.26,Aterro,,,2024,7
4337,2024-07-02,150110(*),0.0,Aterro,,,2024,7
4338,2024-07-02,180401(*),0.02,Aterro,,,2024,7
4339,2024-07-02,180111(*),0.24,Aterro,,,2024,7
4340,2024-07-02,180401(*),0.03,Aterro,,,2024,7
4341,2024-07-02,180111(*),0.41,Aterro,,,2024,7
4342,2024-07-03,150110(*),0.0,Aterro,,,2024,7
4343,2024-07-03,180401(*),0.02,Aterro,,,2024,7
4344,2024-07-03,180111(*),0.24,Aterro,,,2024,7
4345,2024-07-04,180401(*),0.02,Aterro,,,2024,7
4346,2024-07-04,180111(*),0.36,Aterro,,,2024,7
4347,2024-07-05,180401(*),0.01,Aterro,,,2024,7
4348,2024-07-05,180111(*),0.17,Aterro,,,2024,7
4349,2024-07-05,180201(*),0.0,Aterro,,,2024,7
4350,2024-07-05,180205(*),0.0,Incineração,,,2024,7
4351,2024-07-05,GrupoE,0.0,Incineração,,,2024,7
4352,2024-07-05,180401(*),0.01,Aterro,,,2024,7
4353,2024-07-05,180111(*),0.1,Aterro,,,2024,7
4354,2024-07-08,180401(*),0.03,Aterro,,,2024,7
4355,2024-07-08,180111(*),0.26,Aterro,,,2024,7
4356,2024-07-08,180401(*),0.02,Aterro,,,2024,7
4357,2024-07-08,180111(*),0.31,Aterro,,,2024,7
4358,2024-07-09,180401(*),0.01,Aterro,,,2024,7
4359,2024-07-09,180111(*),0.29,Aterro,,,2024,7
4360,2024-07-09,180401(*),0.02,Aterro,,,2024,7
4361,2024-07-09,180111(*),0.34,Aterro,,,2024,7
4362,2024-07-09,180111(*),0.33,Aterro,,,2024,7
4363,2024-07-10,180111(*),0.25,Aterro,,,2024,7
4364,2024-07-10,180401(*),0.01,Aterro,,,2024,7
4365,2024-07-10,180111(*),0.07,Aterro,,,2024,7
4366,2024-07-11,180401(*),0.02,Aterro,,,2024,7
4367,2024-07-11,180111(*),0.32,Aterro,,,2024,7
4368,2024-07-11,180201(*),0.0,Aterro,,,2024,7
4369,2024-07-11,180401(*),0.02,Aterro,,,2024,7
4370,2024-07-11,180111(*),0.26,Aterro,,,2024,7
4371,2024-07-12,180401(*),0.02,Aterro,,,2024,7
4372,2024-07-12,180111(*),0.34,Aterro,,,2024,7
4373,2024-07-12,180401(*),0.02,Aterro,,,2024,7
4374,2024-07-12,180111(*),0.22,Aterro,,,2024,7
4375,2024-07-13,180106(*),0.37,Aterro,,,2024,7
4376,2024-07-15,180111(*),0.27,Aterro,,,2024,7
4377,2024-07-15,180201(*),0.0,Aterro,,,2024,7
4378,2024-07-15,180401(*),0.04,Aterro,,,2024,7
4379,2024-07-15,180111(*),0.09,Aterro,,,2024,7
4380,2024-07-16,180401(*),0.01,Aterro,,,2024,7
4381,2024-07-16,180111(*),0.27,Aterro,,,2024,7
4382,2024-07-16,150110(*),0.0,Aterro,,,2024,7
4383,2024-07-16,180401(*),0.03,Aterro,,,2024,7
4384,2024-07-16,180111(*),0.32,Aterro,,,2024,7
4385,2024-07-17,180401(*),0.03,Aterro,,,2024,7
4386,2024-07-17,180111(*),0.32,Aterro,,,2024,7
4387,2024-07-17,180401(*),0.01,Aterro,,,2024,7
4388,2024-07-17,180111(*),0.29,Aterro,,,2024,7
4389,2024-07-18,180111(*),0.42,Aterro,,,2024,7
4390,2024-07-19,180401(*),0.02,Aterro,,,2024,7
4391,2024-07-19,180111(*),0.26,Aterro,,,2024,7
4392,2024-07-25,180401(*),0.01,Aterro,,,2024,7
4393,2024-07-25,180111(*),0.1,Aterro,,,2024,7
4394,2024-07-26,180401(*),0.02,Aterro,,,2024,7
4395,2024-07-26,180111(*),0.36,Aterro,,,2024,7
4396,2024-07-29,150110(*),0.0,Aterro,,,2024,7
4397,2024-07-29,180401(*),0.03,Aterro,,,2024,7
4398,2024-07-29,180111(*),0.24,Aterro,,,2024,7
4399,2024-07-30,180401(*),0.03,Aterro,,,2024,7
4400,2024-07-30,180111(*),0.33,Aterro,,,2024,7
4401,2024-07-31,180401(*),0.02,Aterro,,,2024,7
4402,2024-07-31,180111(*),0.33,Aterro,,,2024,7
4403,2024-07-31,200199,0.27,Aterro,,,2024,7
4404,2024-08-01,180401(*),0.04,Aterro,,,2024,8
4405,2024-08-01,180111(*),0.35,Aterro,,,2024,8
4406,2024-08-01,180401(*),0.03,Aterro,,,2024,8
4407,2024-08-01,180111(*),0.19,Aterro,,,2024,8
4408,2024-08-02,150110(*),0.0,Aterro,,,2024,8
4409,2024-08-02,180401(*),0.02,Aterro,,,2024,8
4410,2024-08-02,180111(*),0.08,Aterro,,,2024,8
4411,2024-08-05,180401(*),0.03,Aterro,,,2024,8
4412,2024-08-05,180111(*),0.26,Aterro,,,2024,8
4413,2024-08-05,180401(*),0.02,Aterro,,,2024,8
4414,2024-08-05,180111(*),0.32,Aterro,,,2024,8
4415,2024-08-05,180401(*),0.02,Aterro,,,2024,8
4416,2024-08-05,180111(*),0.26,Aterro,,,2024,8
4417,2024-08-06,180201(*),0.0,Aterro,,,2024,8
4418,2024-08-06,180401(*),0.03,Aterro,,,2024,8
4419,2024-08-06,180111(*),0.27,Aterro,,,2024,8
4420,2024-08-06,180111(*),0.29,Aterro,,,2024,8
4421,2024-08-06,180111(*),0.17,Aterro,,,2024,8
4422,2024-08-07,180401(*),0.02,Aterro,,,2024,8
4423,2024-08-07,180111(*),0.05,Aterro,,,2024,8
4424,2024-08-08,180401(*),0.02,Aterro,,,2024,8
4425,2024-08-08,180111(*),0.29,Aterro,,,2024,8
4426,2024-08-12,180401(*),0.02,Aterro,,,2024,8
4427,2024-08-12,180111(*),0.24,Aterro,,,2024,8
4428,2024-08-13,180401(*),0.04,Aterro,,,2024,8
4429,2024-08-13,180111(*),0.35,Aterro,,,2024,8
4430,2024-08-14,180401(*),0.02,Aterro,,,2024,8
4431,2024-08-14,180111(*),0.28,Aterro,,,2024,8
4432,2024-08-15,180401(*),0.05,Aterro,,,2024,8
4433,2024-08-15,180111(*),0.3,Aterro,,,2024,8
4434,2024-08-15,180111(*),0.22,Aterro,,,2024,8
4435,2024-08-15,180401(*),0.02,Aterro,,,2024,8
4436,2024-08-15,180111(*),0.09,Aterro,,,2024,8
4437,2024-08-16,180401(*),0.02,Aterro,,,2024,8
4438,2024-08-16,180111(*),0.31,Aterro,,,2024,8
4439,2024-08-19,150110(*),0.09,Aterro,,,2024,8
4440,2024-08-19,180401(*),0.02,Aterro,,,2024,8
4441,2024-08-19,180111(*),0.31,Aterro,,,2024,8
4442,2024-08-19,180401(*),0.02,Aterro,,,2024,8
4443,2024-08-19,180111(*),0.31,Aterro,,,2024,8
4444,2024-08-20,180401(*),0.02,Aterro,,,2024,8
4445,2024-08-20,180111(*),0.32,Aterro,,,2024,8
4446,2024-08-20,180401(*),0.02,Aterro,,,2024,8
4447,2024-08-20,180111(*),0.28,Aterro,,,2024,8
4448,2024-08-20,180111(*),0.24,Aterro,,,2024,8
4449,2024-08-20,150110(*),0.0,Aterro,,,2024,8
4450,2024-08-21,180401(*),0.02,Aterro,,,2024,8
4451,2024-08-21,180111(*),0.07,Aterro,,,2024,8
4452,2024-08-22,180401(*),0.02,Aterro,,,2024,8
4453,2024-08-22,180111(*),0.31,Aterro,,,2024,8
4454,2024-08-22,180401(*),0.02,Aterro,,,2024,8
4455,2024-08-22,180111(*),0.32,Aterro,,,2024,8
4456,2024-08-22,180401(*),0.02,Aterro,,,2024,8
4457,2024-08-22,180111(*),0.37,Aterro,,,2024,8
4458,2024-08-23,180401(*),0.03,Aterro,,,2024,8
4459,2024-08-23,180111(*),0.26,Aterro,,,2024,8
4460,2024-08-26,180401(*),0.05,Aterro,,,2024,8
4461,2024-08-26,180111(*),0.3,Aterro,,,2024,8
4462,2024-08-27,180401(*),0.01,Aterro,,,2024,8
4463,2024-08-27,180111(*),0.24,Aterro,,,2024,8
4464,2024-08-27,180401(*),0.03,Aterro,,,2024,8
4465,2024-08-27,180111(*),0.11,Aterro,,,2024,8
4466,2024-08-30,180401(*),0.02,Aterro,,,2024,8
4467,2024-08-30,180111(*),0.3,Aterro,,,2024,8
4468,2024-09-02,180401(*),0.03,Aterro,,,2024,9
4469,2024-09-02,180111(*),0.26,Aterro,,,2024,9
4470,2024-09-03,180401(*),0.02,Aterro,,,2024,9
4471,2024-09-03,180111(*),0.32,Aterro,,,2024,9
4472,2024-09-04,180401(*),0.03,Aterro,,,2024,9
4473,2024-09-04,180111(*),0.3,Aterro,,,2024,9
4474,2024-09-05,180111(*),0.34,Aterro,,,2024,9
4475,2024-09-05,180401(*),0.03,Aterro,,,2024,9
4476,2024-09-05,180111(*),0.2,Aterro,,,2024,9
4477,2024-09-05,180401(*),0.01,Aterro,,,2024,9
4478,2024-09-05,180111(*),0.04,Aterro,,,2024,9
4479,2024-09-06,180401(*),0.01,Aterro,,,2024,9
4480,2024-09-06,180111(*),0.35,Aterro,,,2024,9
4481,2024-09-06,180201(*),0.0,Aterro,,,2024,9
4482,2024-09-06,180401(*),0.03,Aterro,,,2024,9
4483,2024-09-06,180111(*),0.23,Aterro,,,2024,9
