Data;Residuo;Quantidade;Tecnologia;;
2023-07-18;180111(*);0.34;Aterro;;
2023-07-19;180201(*);0.00;Aterro;;
2023-07-19;180401(*);0.02;Aterro;;
2023-07-19;180111(*);0.27;Aterro;;
2023-07-19;180111(*);0.37;Aterro;;
2023-07-20;180401(*);0.01;Aterro;;
2023-07-20;180111(*);0.26;Aterro;;
2023-07-20;180401(*);0.02;Aterro;;
2023-07-20;180111(*);0.10;Aterro;;
2023-07-24;180111(*);0.34;Aterro;;
2023-07-25;180205(*);0.00;Incineração;;
2023-07-25;GrupoE;0.00;Incineração;;
2023-07-25;180201(*);0.00;Aterro;;
2023-07-25;180401(*);0.02;Aterro;;
2023-07-25;180111(*);0.34;Aterro;;
2023-07-25;180401(*);0.03;Aterro;;
2023-07-25;180111(*);0.33;Aterro;;
2023-07-25;180106(*);0.00;Aterro;;
2023-07-26;180205(*);0.00;Incineração;;
2023-07-26;GrupoE;0.01;Incineração;;
2023-07-26;180401(*);0.02;Aterro;;
2023-07-26;180111(*);0.40;Aterro;;
2023-07-27;180111(*);0.27;Aterro;;
2023-07-27;180111(*);0.33;Aterro;;
2023-07-27;180401(*);0.02;Aterro;;
2023-07-27;180101(*);0.01;Autoclave;;
2023-07-27;180401(*);0.02;Aterro;;
2023-07-27;180111(*);0.07;Aterro;;
2023-07-31;180111(*);0.32;Aterro;;
2023-07-31;180401(*);0.02;Aterro;;
2023-08-01;180111(*);0.29;Aterro;;
2023-08-01;180401(*);0.03;Aterro;;
2023-08-01;180111(*);0.36;Aterro;;
2023-08-02;150110(*);0.00;Aterro;;
2023-08-02;180401(*);0.02;Aterro;;
2023-08-02;180111(*);0.25;Aterro;;
2023-08-03;180401(*);0.03;Aterro;;
2023-08-03;180111(*);0.39;Aterro;;
2023-08-03;180111(*);0.20;Aterro;;
2023-08-03;180401(*);0.01;Aterro;;
2023-08-03;180111(*);0.14;Aterro;;
2023-08-04;180401(*);0.01;Aterro;;
2023-08-04;180111(*);0.31;Aterro;;
2023-08-07;180401(*);0.02;Aterro;;
2023-08-07;180111(*);0.39;Aterro;;
2023-08-07;180401(*);0.01;Aterro;;
2023-08-07;180111(*);0.29;Aterro;;
2023-08-08;180401(*);0.00;Aterro;;
2023-08-08;180111(*);0.35;Aterro;;
2023-08-09;180111(*);0.30;Aterro;;
2023-08-09;180401(*);0.01;Aterro;;
2023-08-09;180111(*);0.25;Aterro;;
2023-08-09;180111(*);0.07;Aterro;;
2023-08-11;180401(*);0.03;Aterro;;
2023-08-11;180111(*);0.33;Aterro;;
2023-08-14;180201(*);0.01;Aterro;;
2023-08-14;180401(*);0.03;Aterro;;
2023-08-14;180111(*);0.36;Aterro;;
2023-08-15;180111(*);0.41;Aterro;;
2023-08-15;180401(*);0.02;Aterro;;
2023-08-15;180201(*);0.01;Aterro;;
2023-08-15;180111(*);0.31;Aterro;;
2023-08-16;180401(*);0.03;Aterro;;
2023-08-16;180111(*);0.31;Aterro;;
2023-08-16;180111(*);0.22;Aterro;;
2023-08-17;180401(*);0.02;Aterro;;
2023-08-17;180111(*);0.13;Aterro;;
2023-08-21;180401(*);0.01;Aterro;;
2023-08-21;180111(*);0.31;Aterro;;
2023-08-22;180401(*);0.01;Aterro;;
2023-08-22;180111(*);0.35;Aterro;;
2023-08-22;180401(*);0.02;Aterro;;
2023-08-22;180111(*);0.33;Aterro;;
2023-08-23;180401(*);0.02;Aterro;;
2023-08-23;180111(*);0.37;Aterro;;
2023-08-24;180401(*);0.01;Aterro;;
2023-08-24;180111(*);0.25;Aterro;;
2023-08-24;180101(*);0.00;Autoclave;;
2023-08-24;180205(*);0.00;Incineração;;
2023-08-24;GrupoE;0.00;Incineração;;
2023-08-24;150110(*);0.01;Aterro;;
2023-08-24;180401(*);0.03;Aterro;;
2023-08-24;180111(*);0.37;Aterro;;
2023-08-25;180401(*);0.03;Aterro;;
2023-08-25;180111(*);0.31;Aterro;;
2023-08-28;180201(*);0.00;Aterro;;
2023-08-28;180401(*);0.02;Aterro;;
2023-08-28;180111(*);0.26;Aterro;;
2023-08-29;180101(*);0.01;Autoclave;;
2023-08-29;180401(*);0.02;Aterro;;
2023-08-29;180111(*);0.40;Aterro;;
2023-08-30;180401(*);0.02;Aterro;;
2023-08-30;180111(*);0.35;Aterro;;
2023-08-30;180401(*);0.01;Aterro;;
2023-08-30;180111(*);0.21;Aterro;;
2023-08-31;180201(*);0.00;Aterro;;
2023-08-31;180401(*);0.02;Aterro;;
2023-08-31;180111(*);0.29;Aterro;;
2023-08-31;150110(*);0.00;Aterro;;
2023-08-31;180101(*);0.01;Autoclave;;
2023-08-31;180401(*);0.02;Aterro;;
2023-08-31;180111(*);0.13;Aterro;;
2023-09-04;180111(*);0.36;Aterro;;
2023-09-04;180401(*);0.04;Aterro;;
2023-09-04;180111(*);0.30;Aterro;;
2023-09-05;180401(*);0.02;Aterro;;
2023-09-05;180111(*);0.39;Aterro;;
2023-09-06;160303(*);0.01;Aterro;;
2023-09-06;180401(*);0.02;Aterro;;
2023-09-06;180111(*);0.26;Aterro;;
2023-09-06;180111(*);0.24;Aterro;;
2023-09-06;180401(*);0.03;Aterro;;
2023-09-06;180111(*);0.25;Aterro;;
2023-09-07;180111(*);0.11;Aterro;;
2023-09-11;180401(*);0.03;Aterro;;
2023-09-11;180111(*);0.35;Aterro;;
2023-09-11;180201(*);0.00;Aterro;;
2023-09-11;180401(*);0.02;Aterro;;
2023-09-11;180111(*);0.34;Aterro;;
2023-09-12;180401(*);0.03;Aterro;;
2023-09-12;180111(*);0.35;Aterro;;
2023-09-13;150110(*);0.02;Aterro;;
2023-09-13;180401(*);0.01;Aterro;;
2023-09-13;180111(*);0.34;Aterro;;
2023-09-13;180401(*);0.05;Aterro;;
2023-09-13;180111(*);0.32;Aterro;;
2023-09-13;180111(*);0.28;Aterro;;
2023-09-14;180401(*);0.02;Aterro;;
2023-09-14;180111(*);0.14;Aterro;;
2023-09-15;180111(*);0.29;Aterro;;
2023-09-15;180401(*);0.06;Aterro;;
2023-09-15;180111(*);0.40;Aterro;;
2023-09-19;180111(*);0.28;Aterro;;
2023-09-19;180201(*);0.00;Aterro;;
2023-09-19;180401(*);0.06;Aterro;;
2023-09-19;180111(*);0.37;Aterro;;
2023-09-19;180111(*);0.29;Aterro;;
2023-09-19;180101(*);0.00;Autoclave;;
2023-09-19;180401(*);0.03;Aterro;;
2023-09-19;180111(*);0.29;Aterro;;
2023-09-21;180111(*);0.13;Aterro;;
2023-09-25;180401(*);0.04;Aterro;;
2023-09-25;180111(*);0.33;Aterro;;
2023-09-25;180201(*);0.00;Aterro;;
2023-09-25;180401(*);0.02;Aterro;;
2023-09-25;180111(*);0.32;Aterro;;
2023-09-26;180401(*);0.05;Aterro;;
2023-09-26;180111(*);0.35;Aterro;;
2023-09-26;180111(*);0.31;Aterro;;
2023-09-27;180401(*);0.05;Aterro;;
2023-09-27;180111(*);0.30;Aterro;;
2023-09-27;180401(*);0.01;Aterro;;
2023-09-27;180111(*);0.25;Aterro;;
2023-09-27;180201(*);0.00;Aterro;;
2023-09-27;180401(*);0.04;Aterro;;
2023-09-27;180111(*);0.17;Aterro;;
2023-10-02;180111(*);0.25;Aterro;;
2023-10-02;180401(*);0.01;Aterro;;
2023-10-02;180201(*);0.01;Aterro;;
2023-10-02;180401(*);0.07;Aterro;;
2023-10-02;180111(*);0.36;Aterro;;
2023-10-03;180111(*);0.34;Aterro;;
2023-10-04;180401(*);0.05;Aterro;;
2023-10-04;180111(*);0.32;Aterro;;
2023-10-04;180401(*);0.02;Aterro;;
2023-10-04;180111(*);0.30;Aterro;;
2023-10-04;180401(*);0.03;Aterro;;
2023-10-04;180111(*);0.25;Aterro;;
2023-10-05;180111(*);0.11;Aterro;;
2023-10-09;180401(*);0.04;Aterro;;
2023-10-09;180111(*);0.38;Aterro;;
2023-10-09;180106(*);0.00;Aterro;;
2023-10-09;180401(*);0.01;Aterro;;
2023-10-09;180111(*);0.24;Aterro;;
2023-10-10;180401(*);0.05;Aterro;;
2023-10-10;180111(*);0.37;Aterro;;
2023-10-11;180111(*);0.23;Aterro;;
2023-10-11;180401(*);0.03;Aterro;;
2023-10-11;180111(*);0.21;Aterro;;
2023-10-13;180111(*);0.19;Aterro;;
2023-10-13;180401(*);0.02;Aterro;;
2023-10-13;180201(*);0.00;Aterro;;
2023-10-13;180401(*);0.02;Aterro;;
2023-10-13;180111(*);0.10;Aterro;;
2023-10-16;180111(*);0.25;Aterro;;
2023-10-16;180101(*);0.01;Autoclave;;
2023-10-16;180401(*);0.04;Aterro;;
2023-10-16;180111(*);0.30;Aterro;;
2023-10-18;180111(*);0.33;Aterro;;
2023-10-18;180201(*);0.01;Aterro;;
2023-10-18;150110(*);0.00;Aterro;;
2023-10-18;180401(*);0.03;Aterro;;
2023-10-18;180111(*);0.33;Aterro;;
2023-10-19;180401(*);0.01;Aterro;;
2023-10-19;180111(*);0.30;Aterro;;
2023-10-19;180101(*);0.00;Autoclave;;
2023-10-19;180111(*);0.29;Aterro;;
2023-10-19;180111(*);0.09;Aterro;;
2023-10-23;180401(*);0.03;Aterro;;
2023-10-23;180111(*);0.36;Aterro;;
2023-10-23;180401(*);0.02;Aterro;;
2023-10-23;180111(*);0.26;Aterro;;
2023-10-24;180401(*);0.03;Aterro;;
2023-10-24;180111(*);0.37;Aterro;;
2023-10-25;180401(*);0.01;Aterro;;
2023-10-25;180111(*);0.29;Aterro;;
2023-10-26;180401(*);0.03;Aterro;;
2023-10-26;180111(*);0.33;Aterro;;
2023-10-26;180401(*);0.01;Aterro;;
2023-10-26;180111(*);0.21;Aterro;;
2023-10-26;150110(*);0.04;Aterro;;
2023-10-26;200133(*);0.00;Aterro;;
2023-10-26;180401(*);0.03;Aterro;;
2023-10-26;180111(*);0.20;Aterro;;
2023-10-30;180111(*);0.31;Aterro;;
2023-10-31;180401(*);0.04;Aterro;;
2023-10-31;180111(*);0.35;Aterro;;
2023-10-31;180401(*);0.02;Aterro;;
2023-10-31;180111(*);0.37;Aterro;;
2023-11-01;180111(*);0.32;Aterro;;
2023-11-01;180401(*);0.03;Aterro;;
2023-11-01;180111(*);0.26;Aterro;;
2023-11-01;180401(*);0.04;Aterro;;
2023-11-01;180111(*);0.23;Aterro;;
2023-11-02;180111(*);0.15;Aterro;;
2023-11-06;180401(*);0.03;Aterro;;
2023-11-06;180111(*);0.37;Aterro;;
2023-11-07;180401(*);0.03;Aterro;;
2023-11-07;180111(*);0.26;Aterro;;
2023-11-07;180401(*);0.02;Aterro;;
2023-11-07;180111(*);0.43;Aterro;;
2023-11-08;180201(*);0.00;Aterro;;
2023-11-08;180401(*);0.04;Aterro;;
2023-11-08;180111(*);0.35;Aterro;;
2023-11-08;180401(*);0.03;Aterro;;
2023-11-08;180111(*);0.30;Aterro;;
2023-11-08;180201(*);0.01;Aterro;;
2023-11-08;180401(*);0.06;Aterro;;
2023-11-08;180111(*);0.33;Aterro;;
2023-11-09;180111(*);0.34;Aterro;;
2023-11-10;180401(*);0.03;Aterro;;
2023-11-10;180111(*);0.31;Aterro;;
2023-11-13;180111(*);0.21;Aterro;;
2023-11-14;180401(*);0.05;Aterro;;
2023-11-14;180111(*);0.36;Aterro;;
2023-11-14;180111(*);0.36;Aterro;;
2023-11-14;180401(*);0.02;Aterro;;
2023-11-14;180111(*);0.21;Aterro;;
2023-11-15;180401(*);0.02;Aterro;;
2023-11-15;180111(*);0.14;Aterro;;
2023-11-17;180401(*);0.04;Aterro;;
2023-11-17;180111(*);0.29;Aterro;;
2023-11-20;180401(*);0.02;Aterro;;
2023-11-20;180111(*);0.33;Aterro;;
2023-11-21;180401(*);0.03;Aterro;;
2023-11-21;180111(*);0.39;Aterro;;
2023-11-22;180201(*);0.00;Aterro;;
2023-11-22;180401(*);0.01;Aterro;;
2023-11-22;180111(*);0.33;Aterro;;
2023-11-22;180401(*);0.03;Aterro;;
2023-11-22;180111(*);0.26;Aterro;;
2023-11-22;180111(*);0.29;Aterro;;
2023-11-22;180201(*);0.00;Aterro;;
2023-11-22;180401(*);0.04;Aterro;;
2023-11-22;180111(*);0.11;Aterro;;
2023-11-23;180401(*);0.03;Aterro;;
2023-11-23;180111(*);0.31;Aterro;;
2023-11-24;180401(*);0.03;Aterro;;
2023-11-24;180111(*);0.36;Aterro;;
2023-11-27;180106(*);0.00;Aterro;;
2023-11-27;180111(*);0.43;Aterro;;
2023-11-28;180401(*);0.02;Aterro;;
2023-11-28;180111(*);0.34;Aterro;;
2023-11-28;180111(*);0.33;Aterro;;
2023-11-28;180111(*);0.21;Aterro;;
2023-11-28;180401(*);0.02;Aterro;;
2023-11-28;160303(*);0.00;Aterro;;
2023-11-28;180111(*);0.12;Aterro;;
2023-12-04;180401(*);0.03;Aterro;;
2023-12-04;180111(*);0.37;Aterro;;
2023-12-04;180201(*);0.01;Aterro;;
2023-12-04;180111(*);0.30;Aterro;;
2023-12-05;180111(*);0.48;Aterro;;
2023-12-05;180401(*);0.02;Aterro;;
2023-12-05;180401(*);0.02;Aterro;;
2023-12-05;180111(*);0.28;Aterro;;
2023-12-06;180401(*);0.02;Aterro;;
2023-12-06;180111(*);0.33;Aterro;;
2023-12-06;180401(*);0.01;Aterro;;
2023-12-06;180111(*);0.22;Aterro;;
2023-12-06;180401(*);0.02;Aterro;;
2023-12-06;180111(*);0.16;Aterro;;
2023-12-11;180401(*);0.01;Aterro;;
2023-12-11;180111(*);0.32;Aterro;;
2023-12-11;180201(*);0.01;Aterro;;
2023-12-11;160303(*);0.01;Aterro;;
2023-12-11;180401(*);0.02;Aterro;;
2023-12-11;180111(*);0.37;Aterro;;
2023-12-12;180111(*);0.37;Aterro;;
2023-12-12;150110(*);0.00;Aterro;;
2023-12-12;180201(*);0.00;Incineração;;
2023-12-12;GrupoB;0.00;Incineração;;
2023-12-12;180205(*);0.00;Incineração;;
2023-12-12;GrupoE;0.05;Incineração;;
2023-12-12;160303(*);0.00;Aterro;;
2023-12-12;180401(*);0.03;Aterro;;
2023-12-12;180111(*);0.28;Aterro;;
2023-12-13;180111(*);0.33;Aterro;;
2023-12-13;180111(*);0.34;Aterro;;
2023-12-14;180205(*);0.00;Incineração;;
2023-12-14;GrupoE;0.10;Incineração;;
2023-12-14;180401(*);0.02;Aterro;;
2023-12-14;180111(*);0.05;Aterro;;
2023-12-14;180401(*);0.04;Aterro;;
2023-12-14;180111(*);0.36;Aterro;;
2023-12-14;180201(*);0.01;Aterro;;
2023-12-14;160303(*);0.00;Aterro;;
2023-12-14;180101(*);0.01;Autoclave;;
2023-12-15;180111(*);0.31;Aterro;;
2023-12-18;180401(*);0.03;Aterro;;
2023-12-18;180111(*);0.32;Aterro;;
2023-12-18;180401(*);0.02;Aterro;;
2023-12-18;180111(*);0.21;Aterro;;
2023-12-19;180401(*);0.02;Aterro;;
2023-12-19;180111(*);0.36;Aterro;;
2023-12-19;180111(*);0.16;Aterro;;
2023-12-20;180401(*);0.02;Aterro;;
2023-12-20;180111(*);0.15;Aterro;;
2023-12-20;180401(*);0.02;Aterro;;
2023-12-20;180111(*);0.11;Aterro;;
2023-12-22;160303(*);0.01;Aterro;;
2023-12-22;180401(*);0.02;Aterro;;
2023-12-22;180111(*);0.19;Aterro;;
2023-12-26;180401(*);0.02;Aterro;;
2023-12-26;180111(*);0.18;Aterro;;
2023-12-27;180401(*);0.03;Aterro;;
2023-12-27;180111(*);0.14;Aterro;;
2023-12-27;180401(*);0.02;Aterro;;
2023-12-27;180111(*);0.13;Aterro;;
2023-12-28;180401(*);0.02;Aterro;;
2023-12-28;180111(*);0.20;Aterro;;
2023-12-28;180401(*);0.01;Aterro;;
2023-12-28;180111(*);0.06;Aterro;;
2023-12-29;180401(*);0.02;Aterro;;
2023-12-29;180111(*);0.13;Aterro;;
2023-12-29;160303(*);0.01;Aterro;;
2023-12-29;180401(*);0.01;Aterro;;
2023-12-29;180111(*);0.15;Aterro;;
2024-01-02;180401(*);0.04;Aterro;;
2024-01-02;180111(*);0.25;Aterro;;
2024-01-02;180205(*);0.00;Incineração;;
2024-01-02;GrupoE;0.01;Incineração;;
2024-01-03;180401(*);0.02;Aterro;;
2024-01-03;180111(*);0.18;Aterro;;
2024-01-03;180401(*);0.03;Aterro;;
2024-01-03;180111(*);0.24;Aterro;;
2024-01-03;180401(*);0.02;Aterro;;
2024-01-03;180111(*);0.20;Aterro;;
2024-01-04;180401(*);0.03;Aterro;;
2024-01-04;180111(*);0.10;Aterro;;
2024-01-08;180401(*);0.02;Aterro;;
2024-01-08;180111(*);0.26;Aterro;;
2024-01-08;180205(*);0.00;Incineração;;
2024-01-08;GrupoE;0.01;Incineração;;
2024-01-08;160303(*);0.01;Aterro;;
2024-01-08;180401(*);0.04;Aterro;;
2024-01-08;180111(*);0.31;Aterro;;
2024-01-09;180401(*);0.01;Aterro;;
2024-01-09;180111(*);0.32;Aterro;;
2024-01-09;180201(*);0.00;Aterro;;
2024-01-09;180205(*);0.00;Incineração;;
2024-01-09;GrupoE;0.00;Incineração;;
2024-01-09;180401(*);0.04;Aterro;;
2024-01-09;180111(*);0.33;Aterro;;
2024-01-09;180111(*);0.34;Aterro;;
2024-01-12;180401(*);0.04;Aterro;;
2024-01-12;180111(*);0.27;Aterro;;
2024-01-12;180111(*);0.28;Aterro;;
2024-01-12;180401(*);0.06;Aterro;;
2024-01-15;160303(*);0.00;Aterro;;
2024-01-15;180401(*);0.02;Aterro;;
2024-01-15;180111(*);0.24;Aterro;;
2024-01-15;180401(*);0.04;Aterro;;
2024-01-15;180111(*);0.42;Aterro;;
2024-01-16;180201(*);0.00;Aterro;;
2024-01-16;180401(*);0.02;Aterro;;
2024-01-16;180111(*);0.31;Aterro;;
2024-01-16;180401(*);0.04;Aterro;;
2024-01-16;180111(*);0.38;Aterro;;
2024-01-17;180111(*);0.19;Aterro;;
2024-01-17;180401(*);0.04;Aterro;;
2024-01-17;180111(*);0.11;Aterro;;
2024-01-19;180401(*);0.01;Aterro;;
2024-01-19;180111(*);0.32;Aterro;;
2024-01-19;180201(*);0.00;Aterro;;
2024-01-19;180401(*);0.03;Aterro;;
2024-01-19;180111(*);0.30;Aterro;;
2024-01-23;180401(*);0.02;Aterro;;
2024-01-23;180111(*);0.35;Aterro;;
2024-01-24;160303(*);0.01;Aterro;;
2024-01-24;180401(*);0.03;Aterro;;
2024-01-24;180111(*);0.29;Aterro;;
2024-01-24;180111(*);0.43;Aterro;;
2024-01-25;180111(*);0.28;Aterro;;
2024-01-26;180201(*);0.00;Aterro;;
2024-01-26;180401(*);0.01;Aterro;;
2024-01-26;180111(*);0.09;Aterro;;
2024-01-26;180401(*);0.02;Aterro;;
2024-01-26;180111(*);0.33;Aterro;;
2024-01-29;180401(*);0.02;Aterro;;
2024-01-29;180111(*);0.24;Aterro;;
2024-01-30;180401(*);0.02;Aterro;;
2024-01-30;180111(*);0.37;Aterro;;
2024-01-30;160303(*);0.01;Aterro;;
2024-01-31;180401(*);0.01;Aterro;;
2024-01-31;180111(*);0.21;Aterro;;
2024-02-01;180401(*);0.05;Aterro;;
2024-02-01;180111(*);0.28;Aterro;;
2024-02-02;180111(*);0.22;Aterro;;
2024-02-02;160303(*);0.00;Aterro;;
2024-02-02;180401(*);0.03;Aterro;;
2024-02-02;180111(*);0.11;Aterro;;
2024-02-02;180401(*);0.01;Aterro;;
2024-02-02;180111(*);0.30;Aterro;;
2024-02-05;180401(*);0.04;Aterro;;
2024-02-05;180111(*);0.29;Aterro;;
2024-02-06;180111(*);0.31;Aterro;;
2024-02-06;180401(*);0.03;Aterro;;
2024-02-06;180401(*);0.03;Aterro;;
2024-02-06;180111(*);0.28;Aterro;;
2024-02-08;180111(*);0.28;Aterro;;
2024-02-08;180401(*);0.04;Aterro;;
2024-02-08;180111(*);0.20;Aterro;;
2024-02-08;180205(*);0.00;Incineração;;
2024-02-08;GrupoE;0.05;Incineração;;
2024-02-08;150110(*);0.01;Aterro;;
2024-02-08;180401(*);0.01;Aterro;;
2024-02-08;180111(*);0.07;Aterro;;
2024-02-09;180401(*);0.02;Aterro;;
2024-02-09;180111(*);0.21;Aterro;;
2024-02-09;160303(*);0.01;Aterro;;
2024-02-09;180401(*);0.02;Aterro;;
2024-02-09;180111(*);0.12;Aterro;;
2024-02-14;180401(*);0.03;Aterro;;
2024-02-14;180111(*);0.34;Aterro;;
2024-02-14;160303(*);0.00;Aterro;;
2024-02-14;180401(*);0.02;Aterro;;
2024-02-14;180111(*);0.20;Aterro;;
2024-02-15;180401(*);0.01;Aterro;;
2024-02-15;180111(*);0.28;Aterro;;
2024-02-15;180401(*);0.02;Aterro;;
2024-02-15;180111(*);0.27;Aterro;;
2024-02-16;150110(*);0.00;Aterro;;
2024-02-16;180401(*);0.03;Aterro;;
2024-02-16;180111(*);0.10;Aterro;;
2024-02-19;160303(*);0.00;Aterro;;
2024-02-19;180401(*);0.02;Aterro;;
2024-02-19;180111(*);0.35;Aterro;;
2024-02-20;180401(*);0.02;Aterro;;
2024-02-20;180111(*);0.30;Aterro;;
2024-02-20;160303(*);0.00;Aterro;;
2024-02-20;180201(*);0.00;Aterro;;
2024-02-20;180401(*);0.02;Aterro;;
2024-02-20;180111(*);0.32;Aterro;;
2024-02-21;180401(*);0.02;Aterro;;
2024-02-21;180111(*);0.28;Aterro;;
2024-02-21;180401(*);0.05;Aterro;;
2024-02-21;180111(*);0.18;Aterro;;
2024-02-21;180205(*);0.00;Incineração;;
2024-02-21;GrupoE;0.02;Incineração;;
2024-02-21;180401(*);0.02;Aterro;;
2024-02-21;180111(*);0.09;Aterro;;
2024-02-23;180401(*);0.02;Aterro;;
2024-02-23;180111(*);0.29;Aterro;;
2024-02-23;160303(*);0.01;Aterro;;
2024-02-23;180401(*);0.01;Aterro;;
2024-02-23;180111(*);0.27;Aterro;;
2024-02-26;180401(*);0.02;Aterro;;
2024-02-26;180111(*);0.41;Aterro;;
2024-02-27;180201(*);0.00;Aterro;;
2024-02-27;180401(*);0.02;Aterro;;
2024-02-27;180111(*);0.33;Aterro;;
2024-02-27;180111(*);0.24;Aterro;;
2024-02-27;180401(*);0.02;Aterro;;
2024-02-27;180111(*);0.28;Aterro;;
2024-02-27;180401(*);0.03;Aterro;;
2024-02-27;180111(*);0.15;Aterro;;
2024-02-28;180401(*);0.01;Aterro;;
2024-02-28;180111(*);0.36;Aterro;;
2024-03-01;180201(*);0.00;Aterro;;
2024-03-01;180401(*);0.01;Aterro;;
2024-03-01;180111(*);0.26;Aterro;;
2024-03-04;180401(*);0.03;Aterro;;
2024-03-04;180111(*);0.30;Aterro;;
2024-03-06;180401(*);0.03;Aterro;;
2024-03-06;180111(*);0.32;Aterro;;
2024-03-06;180111(*);0.27;Aterro;;
2024-03-06;180111(*);0.35;Aterro;;
2024-03-07;180401(*);0.02;Aterro;;
2024-03-07;180111(*);0.07;Aterro;;
2024-03-08;180401(*);0.02;Aterro;;
2024-03-08;180111(*);0.42;Aterro;;
2024-03-11;150110(*);0.01;Aterro;;
2024-03-11;180401(*);0.02;Aterro;;
2024-03-11;180111(*);0.26;Aterro;;
2024-03-12;180111(*);0.37;Aterro;;
2024-03-12;180401(*);0.01;Aterro;;
2024-03-13;180401(*);0.02;Aterro;;
2024-03-13;180111(*);0.31;Aterro;;
2024-03-14;180401(*);0.02;Aterro;;
2024-03-14;180111(*);0.30;Aterro;;
2024-03-14;180111(*);0.19;Aterro;;
2024-03-14;180401(*);0.02;Aterro;;
2024-03-14;180111(*);0.14;Aterro;;
2024-03-15;180111(*);0.32;Aterro;;
2024-03-15;180401(*);0.02;Aterro;;
2024-03-18;180401(*);0.02;Aterro;;
2024-03-18;180111(*);0.32;Aterro;;
2024-03-19;180111(*);0.33;Aterro;;
2024-03-19;180401(*);0.02;Aterro;;
2024-03-19;180401(*);0.03;Aterro;;
2024-03-19;180111(*);0.36;Aterro;;
2024-03-20;180401(*);0.03;Aterro;;
2024-03-20;180111(*);0.27;Aterro;;
2024-03-20;180401(*);0.02;Aterro;;
2024-03-20;180111(*);0.26;Aterro;;
2024-03-20;180401(*);0.02;Aterro;;
2024-03-22;180401(*);0.02;Aterro;;
2024-03-22;180111(*);0.37;Aterro;;
2024-03-25;180401(*);0.01;Aterro;;
2024-03-25;180111(*);0.19;Aterro;;
2024-03-25;180111(*);0.38;Aterro;;
2024-03-25;180401(*);0.02;Aterro;;
2024-03-26;180201(*);0.00;Aterro;;
2024-03-26;180401(*);0.02;Aterro;;
2024-03-26;180111(*);0.32;Aterro;;
2024-03-26;180401(*);0.02;Aterro;;
2024-03-26;180111(*);0.23;Aterro;;
2024-03-26;180111(*);0.13;Aterro;;
2024-03-28;180401(*);0.02;Aterro;;
2024-03-28;180111(*);0.09;Aterro;;
2024-04-01;180401(*);0.03;Aterro;;
2024-04-01;180111(*);0.28;Aterro;;
2024-04-01;180205(*);0.00;Incineração;;
2024-04-01;GrupoE;0.00;Incineração;;
2024-04-01;180401(*);0.04;Aterro;;
2024-04-01;180111(*);0.34;Aterro;;
2024-04-02;180401(*);0.01;Aterro;;
2024-04-02;180111(*);0.34;Aterro;;
2024-04-03;180401(*);0.02;Aterro;;
2024-04-03;180111(*);0.33;Aterro;;
2024-04-04;180111(*);0.33;Aterro;;
2024-04-04;180401(*);0.02;Aterro;;
2024-04-04;180111(*);0.32;Aterro;;
2024-04-05;180401(*);0.01;Aterro;;
2024-04-05;180111(*);0.10;Aterro;;
2024-04-08;180401(*);0.03;Aterro;;
2024-04-08;180111(*);0.43;Aterro;;
2024-04-08;180106(*);0.00;Aterro;;
2024-04-08;180401(*);0.02;Aterro;;
2024-04-08;180111(*);0.30;Aterro;;
2024-04-09;180401(*);0.02;Aterro;;
2024-04-09;180111(*);0.41;Aterro;;
2024-04-10;180401(*);0.02;Aterro;;
2024-04-10;180111(*);0.28;Aterro;;
2024-04-11;180401(*);0.03;Aterro;;
2024-04-11;180111(*);0.29;Aterro;;
2024-04-11;180401(*);0.02;Aterro;;
2024-04-11;180111(*);0.21;Aterro;;
2024-04-11;180401(*);0.02;Aterro;;
2024-04-11;180111(*);0.10;Aterro;;
2024-04-12;180401(*);0.03;Aterro;;
2024-04-12;180111(*);0.34;Aterro;;
2024-04-15;180401(*);0.02;Aterro;;
2024-04-15;180111(*);0.28;Aterro;;
2024-04-16;180401(*);0.02;Aterro;;
2024-04-16;180111(*);0.34;Aterro;;
2024-04-16;180111(*);0.30;Aterro;;
2024-04-17;180401(*);0.02;Aterro;;
2024-04-17;180401(*);0.02;Aterro;;
2024-04-17;180111(*);0.27;Aterro;;
2024-04-17;180401(*);0.08;Aterro;;
2024-04-17;180111(*);0.18;Aterro;;
2024-04-18;180401(*);0.01;Aterro;;
2024-04-18;180111(*);0.08;Aterro;;
2024-04-19;180401(*);0.02;Aterro;;
2024-04-19;180111(*);0.39;Aterro;;
2024-04-22;180201(*);0.01;Aterro;;
2024-04-22;180205(*);0.00;Incineração;;
2024-04-22;GrupoE;0.00;Incineração;;
2024-04-22;150110(*);0.03;Aterro;;
2024-04-22;180401(*);0.02;Aterro;;
2024-04-22;180111(*);0.19;Aterro;;
2024-04-24;180401(*);0.02;Aterro;;
2024-04-24;180111(*);0.37;Aterro;;
2024-04-25;180401(*);0.01;Aterro;;
2024-04-25;180111(*);0.25;Aterro;;
2024-04-25;180401(*);0.04;Aterro;;
2024-04-25;180111(*);0.35;Aterro;;
2024-04-25;180111(*);0.22;Aterro;;
2024-04-26;180401(*);0.01;Aterro;;
2024-04-26;180111(*);0.14;Aterro;;
2024-04-26;180111(*);0.29;Aterro;;
2024-04-26;180401(*);0.02;Aterro;;
2024-04-29;180201(*);0.00;Aterro;;
2024-04-29;180401(*);0.05;Aterro;;
